,esn,wash_date,wash_type,source_type,engine_family
3328,962749,2016-01-13,WW,RDO,CFM56
3329,962749,2016-11-29,WW,RDO,CFM56
3330,962749,2017-04-20,WW,RDO,CFM56
3331,962749,2017-12-04,WW,RDO,CFM56
3332,707180,2014-04-08,WW,RDO,CF6
3333,707180,2016-07-16,WW,RDO,CF6
3334,707180,2016-12-20,WW,RDO,CF6
3335,707180,2017-03-24,WW,RDO,CF6
3336,707180,2017-09-01,WW,RDO,CF6
3337,888420,2013-05-07,WW,RDO,CFM56
3338,890771,2012-03-26,WW,RDO,CFM56
3339,193285,2010-12-15,WW,RDO,CF34
3340,193285,2011-06-20,WW,RDO,CF34
3341,193285,2012-11-07,WW,RDO,CF34
3342,699977,2011-03-17,WW,RDO,CFM56
3343,699977,2011-06-17,WW,RDO,CFM56
3344,704830,2015-09-13,WW,RDO,CF6
3345,704830,2016-07-29,WW,RDO,CF6
3346,704830,2017-11-25,WW,RDO,CF6
3347,706786,2011-03-21,WW,RDO,CF6
3348,731835,2010-10-17,WW,RDO,CFM56
3349,731835,2012-05-18,WW,RDO,CFM56
3350,741599,2012-07-10,WW,RDO,CFM56
3351,858796,2013-04-09,WW,RDO,CFM56
3352,731820,2010-10-12,WW,RDO,CFM56
3353,731820,2012-05-23,WW,RDO,CFM56
3354,731820,2013-02-26,WW,RDO,CFM56
3355,731820,2013-05-23,WW,RDO,CFM56
3356,858796,2016-01-12,WW,RDO,CFM56
3357,858796,2016-06-12,WW,RDO,CFM56
3358,858796,2016-09-15,WW,RDO,CFM56
3359,858796,2017-12-05,WW,RDO,CFM56
3360,858796,2018-01-26,WW,RDO,CFM56
3361,858796,2018-05-05,WW,RDO,CFM56
3362,874248,2011-08-15,WW,RDO,CFM56
3363,874248,2012-10-03,WW,RDO,CFM56
3364,874248,2014-04-21,WW,RDO,CFM56
3365,874248,2016-05-23,WW,RDO,CFM56
3366,874248,2016-09-26,WW,RDO,CFM56
3367,860195,2012-02-29,WW,RDO,CFM56
3368,860195,2012-10-26,WW,RDO,CFM56
3369,894514,2016-09-02,WW,RDO,CFM56
3370,894114,2012-10-20,WW,RDO,CFM56
3371,894911,2010-09-15,WW,RDO,CFM56
3372,690365,2011-05-11,WW,RDO,CF6
3373,697959,2009-10-07,WW,RDO,CFM56
3374,697959,2010-01-08,WW,FDM,CFM56
3375,697959,2010-04-09,WW,RDO,CFM56
3376,697959,2010-07-21,WW,FDM,CFM56
3377,697959,2010-11-02,WW,FDM,CFM56
3378,697959,2011-02-13,WW,RDO,CFM56
3379,697959,2011-05-18,WW,RDO,CFM56
3380,697959,2011-08-12,WW,FDM,CFM56
3381,704455,2016-01-13,WW,RDO,CF6
3382,704455,2016-11-09,WW,RDO,CF6
3383,704455,2017-06-15,WW,RDO,CF6
3384,779497,2010-08-16,WW,RDO,CFM56
3385,779497,2012-02-16,WW,RDO,CFM56
3386,862954,2017-04-03,WW,RDO,CFM56
3387,862954,2017-12-03,WW,RDO,CFM56
3388,862954,2018-05-01,WW,RDO,CFM56
3389,875348,2011-02-11,WW,RDO,CFM56
3390,875348,2011-10-13,WW,RDO,CFM56
3391,875348,2012-05-04,WW,RDO,CFM56
3392,875348,2013-08-08,WW,RDO,CFM56
3393,875348,2014-02-06,WW,RDO,CFM56
3394,875348,2016-04-29,WW,RDO,CFM56
3395,875348,2016-08-26,WW,RDO,CFM56
3396,875348,2016-12-17,WW,RDO,CFM56
3397,860156,2015-11-08,WW,RDO,CFM56
3398,892803,2014-03-19,WW,FDM,CFM56
3399,892803,2015-08-16,WW,FDM,CFM56
3400,894413,2010-09-24,WW,RDO,CFM56
3401,894413,2011-12-11,WW,RDO,CFM56
3402,888857,2013-09-17,WW,RDO,CFM56
3403,888857,2014-04-30,WW,RDO,CFM56
3404,894626,2011-06-17,WW,RDO,CFM56
3405,894626,2011-11-05,WW,RDO,CFM56
3406,894626,2012-05-20,WW,RDO,CFM56
3407,894626,2012-12-13,WW,RDO,CFM56
3408,894626,2013-07-05,WW,RDO,CFM56
3409,894626,2014-01-21,WW,RDO,CFM56
3410,894626,2014-08-04,WW,RDO,CFM56
3411,894626,2016-11-08,WW,RDO,CFM56
3412,424131,2012-10-04,WW,RDO,CF34
3413,424131,2014-11-03,WW,RDO,CF34
3414,569308,2015-11-04,WW,RDO,CFM56
3415,569308,2016-04-16,WW,RDO,CFM56
3416,193980,2014-04-18,WW,RDO,CF34
3417,424103,2012-10-13,WW,RDO,CF34
3418,660600,2016-11-29,WW,RDO,CFM56
3419,699155,2011-02-23,WW,RDO,CFM56
3420,573234,2016-07-25,WW,RDO,CFM56
3421,575468,2011-03-03,WW,RDO,CFM56
3422,575468,2011-06-27,WW,RDO,CFM56
3423,575468,2013-07-29,WW,RDO,CFM56
3424,785532,2012-04-14,WW,RDO,CT7
3425,699734,2015-01-03,WW,RDO,CFM56
3426,785793,2010-11-09,WW,RDO,CT7
3427,785793,2010-12-18,WW,RDO,CT7
3428,785793,2011-03-06,WW,RDO,CT7
3429,785793,2012-04-02,WW,RDO,CT7
3430,785793,2014-11-17,WW,RDO,CT7
3431,785793,2014-12-10,WW,RDO,CT7
3432,785793,2015-04-21,WW,RDO,CT7
3433,785793,2015-07-14,WW,RDO,CT7
3434,785793,2015-07-30,WW,RDO,CT7
3435,802246,2015-02-16,WW,RDO,CFM56
3436,802246,2015-11-08,WW,RDO,CFM56
3437,802246,2016-12-29,WW,RDO,CFM56
3438,802246,2017-12-15,WW,RDO,CFM56
3439,962498,2013-07-31,WW,RDO,CFM56
3440,962498,2014-02-13,WW,RDO,CFM56
3441,962498,2014-08-01,WW,RDO,CFM56
3442,962498,2016-10-11,WW,RDO,CFM56
3443,573280,2016-05-17,WW,RDO,CFM56
3444,573280,2016-10-12,WW,RDO,CFM56
3445,573280,2017-05-10,WW,FDM,CFM56
3446,655108,2015-11-24,WW,RDO,CFM56
3447,655108,2016-05-12,WW,RDO,CFM56
3448,655108,2016-10-28,WW,RDO,CFM56
3449,706716,2010-07-04,WW,RDO,CF6
3450,706924,2016-02-11,WW,RDO,CF6
3451,706924,2016-10-22,WW,RDO,CF6
3452,706924,2017-09-30,WW,RDO,CF6
3453,706924,2018-01-27,WW,RDO,CF6
3454,804420,2011-04-14,WW,RDO,CFM56
3455,804420,2011-10-26,WW,RDO,CFM56
3456,804420,2012-05-09,WW,RDO,CFM56
3457,804420,2012-11-19,WW,RDO,CFM56
3458,804420,2013-05-28,WW,RDO,CFM56
3459,804420,2014-06-15,WW,RDO,CFM56
3460,804420,2014-12-19,WW,RDO,CFM56
3461,804420,2016-08-23,WW,RDO,CFM56
3462,804420,2016-12-18,WW,RDO,CFM56
3463,862899,2016-10-28,WW,RDO,CFM56
3464,962605,2014-09-10,WW,RDO,CFM56
3465,962605,2016-07-06,WW,RDO,CFM56
3466,962605,2016-10-12,WW,RDO,CFM56
3467,962814,2013-12-03,WW,RDO,CFM56
3468,962814,2014-06-03,WW,RDO,CFM56
3469,962814,2014-12-06,WW,RDO,CFM56
3470,962814,2016-08-07,WW,RDO,CFM56
3471,962814,2016-12-04,WW,RDO,CFM56
3472,896183,2011-03-23,WW,RDO,CFM56
3473,896183,2011-10-15,WW,RDO,CFM56
3474,896183,2012-03-29,WW,RDO,CFM56
3475,896183,2012-08-02,WW,RDO,CFM56
3476,896183,2012-11-28,WW,RDO,CFM56
3477,896183,2013-03-31,WW,RDO,CFM56
3478,896183,2014-07-30,WW,RDO,CFM56
3479,896183,2014-12-29,WW,RDO,CFM56
3480,896183,2015-04-22,WW,RDO,CFM56
3481,896183,2015-08-18,WW,RDO,CFM56
3482,906813,2016-05-28,WW,RDO,GE90
3483,906813,2016-09-12,WW,RDO,GE90
3484,906813,2016-11-17,WW,RDO,GE90
3485,906813,2017-02-15,WW,RDO,GE90
3486,575612,2011-02-24,WW,RDO,CFM56
3487,655118,2014-10-28,WW,RDO,CFM56
3488,655118,2015-05-29,WW,RDO,CFM56
3489,655118,2015-12-09,WW,RDO,CFM56
3490,655118,2016-10-25,WW,RDO,CFM56
3491,704281,2016-12-04,WW,RDO,CF6
3492,704281,2017-05-06,WW,RDO,CF6
3493,704281,2017-10-02,WW,RDO,CF6
3494,704281,2017-12-18,WW,RDO,CF6
3495,802611,2016-12-10,WW,RDO,CFM56
3496,802611,2017-09-06,WW,RDO,CFM56
3497,802611,2018-04-15,WW,RDO,CFM56
3498,858429,2014-02-03,WW,RDO,CFM56
3499,858429,2016-09-03,WW,RDO,CFM56
3500,858429,2017-07-12,WW,RDO,CFM56
3501,858429,2018-01-01,WW,RDO,CFM56
3502,858432,2013-06-08,WW,RDO,CFM56
3503,858432,2016-10-06,WW,RDO,CFM56
3504,858432,2017-04-03,WW,RDO,CFM56
3505,858432,2017-07-23,WW,RDO,CFM56
3506,858432,2017-11-28,WW,RDO,CFM56
3507,858432,2018-04-21,WW,RDO,CFM56
3508,864344,2016-11-05,WW,RDO,CFM56
3509,892720,2012-05-16,WW,RDO,CFM56
3510,893422,2012-04-17,WW,RDO,CFM56
3511,893422,2012-11-18,WW,RDO,CFM56
3512,893422,2013-07-01,WW,RDO,CFM56
3513,893422,2014-12-16,WW,RDO,CFM56
3514,893422,2016-12-14,WW,RDO,CFM56
3515,894222,2010-10-06,WW,RDO,CFM56
3516,195211,2014-02-06,WW,RDO,CF34
3517,575531,2011-03-11,WW,RDO,CFM56
3518,575531,2011-06-21,WW,RDO,CFM56
3519,704815,2010-09-06,WW,RDO,CF6
3520,704815,2011-06-02,WW,RDO,CF6
3521,704815,2013-02-23,WW,RDO,CF6
3522,704815,2016-01-17,WW,RDO,CF6
3523,704815,2017-02-10,WW,RDO,CF6
3524,704815,2017-07-24,WW,RDO,CF6
3525,704815,2018-02-27,WW,RDO,CF6
3526,706866,2010-07-13,WW,RDO,CF6
3527,660433,2015-07-31,WW,RDO,CFM56
3528,702516,2010-09-01,WW,RDO,CF6
3529,702516,2011-05-07,WW,RDO,CF6
3530,703140,2011-08-31,WW,RDO,CF6
3531,726189,2014-06-16,WW,RDO,CFM56
3532,726189,2017-03-24,WW,RDO,CFM56
3533,802784,2011-02-24,WW,RDO,CFM56
3534,802784,2011-09-12,WW,RDO,CFM56
3535,802784,2012-03-29,WW,RDO,CFM56
3536,802784,2012-10-09,WW,RDO,CFM56
3537,802784,2013-06-30,WW,RDO,CFM56
3538,802784,2014-01-23,WW,RDO,CFM56
3539,802784,2015-10-12,WW,RDO,CFM56
3540,802784,2016-12-11,WW,RDO,CFM56
3541,569884,2016-06-27,WW,RDO,CFM56
3542,890186,2012-04-10,WW,RDO,CFM56
3543,894120,2011-03-26,WW,RDO,CFM56
3544,894120,2011-10-08,WW,RDO,CFM56
3545,894120,2012-05-02,WW,RDO,CFM56
3546,894120,2012-11-29,WW,RDO,CFM56
3547,894120,2013-06-23,WW,RDO,CFM56
3548,894120,2014-07-24,WW,RDO,CFM56
3549,894120,2016-12-11,WW,RDO,CFM56
3550,702420,2013-04-11,WW,RDO,CF6
3551,702810,2011-11-24,WW,RDO,CF6
3552,702810,2012-07-02,WW,RDO,CF6
3553,702810,2012-09-04,WW,RDO,CF6
3554,702810,2012-11-25,WW,RDO,CF6
3555,703186,2013-11-30,WW,RDO,CF6
3556,706687,2010-10-08,WW,RDO,CF6
3557,706687,2013-06-10,WW,RDO,CF6
3558,706687,2016-01-21,WW,RDO,CF6
3559,706687,2017-03-18,WW,RDO,CF6
3560,706687,2017-07-20,WW,RDO,CF6
3561,706687,2017-12-19,WW,RDO,CF6
3562,706687,2018-04-08,WW,RDO,CF6
3563,707176,2015-04-21,WW,FDM,CF6
3564,707176,2017-02-28,WW,RDO,CF6
3565,707176,2017-08-08,WW,RDO,CF6
3566,707176,2018-04-10,WW,RDO,CF6
3567,873008,2011-11-01,WW,RDO,CF34
3568,873008,2012-11-11,WW,RDO,CF34
3569,894515,2016-05-17,WW,RDO,CFM56
3570,894515,2016-08-21,WW,RDO,CFM56
3571,894833,2012-03-03,WW,RDO,CFM56
3572,906649,2015-06-26,WW,RDO,GE90
3573,906803,2015-11-28,WW,RDO,GE90
3574,906803,2016-09-07,WW,RDO,GE90
3575,906803,2016-11-19,WW,RDO,GE90
3576,906803,2017-07-07,WW,RDO,GE90
3577,906803,2017-12-02,WW,RDO,GE90
3578,906803,2018-04-19,WW,RDO,GE90
3579,963147,2013-02-17,WW,RDO,CFM56
3580,963147,2013-08-25,WW,RDO,CFM56
3581,963147,2014-02-26,WW,RDO,CFM56
3582,963147,2014-09-11,WW,RDO,CFM56
3583,963147,2014-12-12,WW,RDO,CFM56
3584,963147,2016-09-17,WW,RDO,CFM56
3585,963940,2014-01-18,WW,RDO,CFM56
3586,963940,2014-07-17,WW,RDO,CFM56
3587,963940,2016-06-08,WW,RDO,CFM56
3588,963940,2016-09-11,WW,RDO,CFM56
3589,963940,2016-12-28,WW,RDO,CFM56
3590,704456,2010-11-25,WW,RDO,CF6
3591,704456,2016-10-06,WW,RDO,CF6
3592,704456,2017-07-19,WW,RDO,CF6
3593,802117,2014-07-30,WW,RDO,CFM56
3594,802117,2015-11-25,WW,RDO,CFM56
3595,802117,2016-09-10,WW,RDO,CFM56
3596,802117,2016-11-24,WW,RDO,CFM56
3597,802117,2017-04-12,WW,RDO,CFM56
3598,802117,2018-04-08,WW,RDO,CFM56
3599,863945,2016-07-18,WW,FDM,CFM56
3600,577361,2015-02-22,WW,FDM,CFM56
3601,660610,2016-12-04,WW,RDO,CFM56
3602,660610,2017-07-02,WW,RDO,CFM56
3603,660610,2017-11-01,WW,RDO,CFM56
3604,906407,2010-09-06,WW,RDO,GE90
3605,906407,2014-04-03,WW,RDO,GE90
3606,906407,2016-01-14,WW,RDO,GE90
3607,906407,2016-10-29,WW,RDO,GE90
3608,906407,2017-09-09,WW,RDO,GE90
3609,906407,2018-01-09,WW,RDO,GE90
3610,729485,2020-07-17,WW,FDM,CFM56
3611,785416,2010-11-02,WW,RDO,CT7
3612,785416,2011-09-05,WW,RDO,CT7
3613,785416,2012-01-24,WW,RDO,CT7
3614,785416,2012-04-08,WW,RDO,CT7
3615,785416,2014-07-25,WW,RDO,CT7
3616,785416,2014-10-25,WW,RDO,CT7
3617,785416,2014-11-21,WW,RDO,CT7
3618,785416,2014-12-17,WW,RDO,CT7
3619,785416,2015-01-08,WW,RDO,CT7
3620,785416,2015-04-07,WW,RDO,CT7
3621,785416,2015-07-07,WW,RDO,CT7
3622,785416,2015-08-31,WW,RDO,CT7
3623,803778,2012-04-04,WW,RDO,CFM56
3624,803778,2012-10-20,WW,RDO,CFM56
3625,803778,2013-04-30,WW,RDO,CFM56
3626,803778,2013-11-09,WW,RDO,CFM56
3627,803778,2014-05-13,WW,RDO,CFM56
3628,803778,2014-11-13,WW,RDO,CFM56
3629,803778,2016-07-18,WW,RDO,CFM56
3630,803778,2016-11-14,WW,RDO,CFM56
3631,424241,2014-04-09,WW,RDO,CF34
3632,804391,2011-05-06,WW,RDO,CFM56
3633,804391,2011-11-24,WW,RDO,CFM56
3634,804391,2012-06-02,WW,RDO,CFM56
3635,804391,2012-12-02,WW,RDO,CFM56
3636,804391,2013-06-21,WW,RDO,CFM56
3637,804391,2013-12-26,WW,RDO,CFM56
3638,804391,2014-07-16,WW,RDO,CFM56
3639,804391,2016-12-27,WW,RDO,CFM56
3640,804441,2012-05-17,WW,RDO,CFM56
3641,804441,2013-06-11,WW,RDO,CFM56
3642,804441,2014-04-03,WW,RDO,CFM56
3643,804441,2016-01-29,WW,RDO,CFM56
3644,804441,2016-10-20,WW,RDO,CFM56
3645,804441,2017-05-02,WW,RDO,CFM56
3646,804441,2017-08-30,WW,RDO,CFM56
3647,804441,2018-03-07,WW,RDO,CFM56
3648,805888,2012-06-05,WW,RDO,CFM56
3649,805888,2012-12-11,WW,RDO,CFM56
3650,805888,2013-06-18,WW,RDO,CFM56
3651,805888,2013-12-25,WW,RDO,CFM56
3652,805888,2014-03-31,WW,RDO,CFM56
3653,805888,2014-10-14,WW,RDO,CFM56
3654,805888,2015-02-03,WW,RDO,CFM56
3655,805888,2015-05-13,WW,RDO,CFM56
3656,805888,2016-11-11,WW,RDO,CFM56
3657,858276,2014-12-23,WW,RDO,CFM56
3658,858420,2016-05-24,WW,RDO,CFM56
3659,858420,2016-10-06,WW,RDO,CFM56
3660,858420,2017-11-24,WW,RDO,CFM56
3661,858420,2018-04-21,WW,RDO,CFM56
3662,660840,2016-02-13,WW,RDO,CFM56
3663,660840,2017-02-14,WW,RDO,CFM56
3664,660840,2017-07-26,WW,RDO,CFM56
3665,660840,2018-04-12,WW,RDO,CFM56
3666,702643,2014-02-11,WW,RDO,CF6
3667,706154,2013-01-27,WW,RDO,CF6
3668,706154,2016-04-20,WW,RDO,CF6
3669,706154,2016-09-09,WW,RDO,CF6
3670,706154,2017-10-17,WW,RDO,CF6
3671,706773,2010-11-26,WW,RDO,CF6
3672,706773,2016-07-16,WW,RDO,CF6
3673,706773,2017-09-23,WW,RDO,CF6
3674,706773,2018-02-23,WW,RDO,CF6
3675,802481,2011-09-14,WW,RDO,CFM56
3676,802481,2013-12-01,WW,RDO,CFM56
3677,804421,2011-04-14,WW,RDO,CFM56
3678,804421,2011-10-26,WW,RDO,CFM56
3679,804421,2012-05-09,WW,RDO,CFM56
3680,804421,2012-11-19,WW,RDO,CFM56
3681,804421,2013-05-28,WW,RDO,CFM56
3682,804421,2014-06-15,WW,RDO,CFM56
3683,804421,2014-12-19,WW,RDO,CFM56
3684,804421,2016-01-17,WW,FDM,CFM56
3685,804421,2016-08-23,WW,RDO,CFM56
3686,804421,2016-12-18,WW,RDO,CFM56
3687,804623,2011-05-10,WW,RDO,CFM56
3688,804623,2016-01-27,WW,RDO,CFM56
3689,804623,2016-04-28,WW,RDO,CFM56
3690,804623,2016-09-15,WW,RDO,CFM56
3691,804623,2017-05-22,WW,RDO,CFM56
3692,804623,2017-10-25,WW,RDO,CFM56
3693,856329,2012-03-17,WW,RDO,CFM56
3694,856329,2012-07-21,WW,RDO,CFM56
3695,858346,2009-04-17,WW,RDO,CFM56
3696,858346,2010-05-11,WW,RDO,CFM56
3697,895863,2010-12-10,WW,RDO,CFM56
3698,660117,2016-03-05,WW,RDO,CFM56
3699,660117,2016-10-21,WW,RDO,CFM56
3700,660117,2017-05-17,WW,RDO,CFM56
3701,660117,2017-09-01,WW,RDO,CFM56
3702,660117,2018-04-01,WW,RDO,CFM56
3703,895863,2011-07-08,WW,RDO,CFM56
3704,895863,2012-05-26,WW,RDO,CFM56
3705,895863,2013-06-30,WW,RDO,CFM56
3706,895863,2013-12-17,WW,RDO,CFM56
3707,895863,2016-04-10,WW,FDM,CFM56
3708,896793,2010-10-17,WW,RDO,CFM56
3709,896793,2016-08-14,WW,RDO,CFM56
3710,896793,2016-11-06,WW,RDO,CFM56
3711,896793,2017-06-14,WW,RDO,CFM56
3712,896949,2011-03-19,WW,RDO,CFM56
3713,896949,2011-09-27,WW,RDO,CFM56
3714,896949,2012-03-31,WW,RDO,CFM56
3715,896949,2012-08-05,WW,RDO,CFM56
3716,896949,2012-12-13,WW,RDO,CFM56
3717,896949,2013-04-29,WW,RDO,CFM56
3718,896949,2013-08-26,WW,RDO,CFM56
3719,896949,2013-12-30,WW,RDO,CFM56
3720,896949,2014-05-04,WW,RDO,CFM56
3721,896949,2014-09-08,WW,RDO,CFM56
3722,896949,2014-12-18,WW,RDO,CFM56
3723,896949,2015-01-08,WW,RDO,CFM56
3724,697503,2009-10-05,WW,RDO,CFM56
3725,697503,2010-01-15,WW,RDO,CFM56
3726,697503,2010-04-27,WW,RDO,CFM56
3727,697503,2010-05-30,WW,RDO,CFM56
3728,697503,2010-09-05,WW,FDM,CFM56
3729,697503,2010-12-11,WW,FDM,CFM56
3730,697503,2011-05-16,WW,FDM,CFM56
3731,697503,2011-08-17,WW,FDM,CFM56
3732,702743,2014-12-24,WW,RDO,CF6
3733,702743,2016-05-19,WW,RDO,CF6
3734,702743,2016-09-12,WW,RDO,CF6
3735,702743,2018-03-19,WW,RDO,CF6
3736,804775,2011-10-03,WW,RDO,CFM56
3737,804775,2012-04-15,WW,RDO,CFM56
3738,804775,2012-11-01,WW,RDO,CFM56
3739,804775,2013-05-07,WW,RDO,CFM56
3740,804775,2013-11-09,WW,RDO,CFM56
3741,804775,2014-05-25,WW,RDO,CFM56
3742,804775,2016-07-17,WW,RDO,CFM56
3743,804775,2016-11-11,WW,RDO,CFM56
3744,906249,2011-05-06,WW,RDO,GE90
3745,906249,2017-03-14,WW,RDO,GE90
3746,906249,2017-06-25,WW,RDO,GE90
3747,906249,2017-11-13,WW,RDO,GE90
3748,906249,2018-04-24,WW,RDO,GE90
3749,906317,2010-11-24,WW,FDM,GE90
3750,906317,2017-02-18,WW,RDO,GE90
3751,906317,2017-06-16,WW,RDO,GE90
3752,906317,2017-11-11,WW,RDO,GE90
3753,690287,2010-09-08,WW,RDO,CF6
3754,690287,2010-11-28,WW,RDO,CF6
3755,726236,2013-02-21,WW,RDO,CFM56
3756,731435,2010-10-12,WW,RDO,CFM56
3757,731435,2017-06-16,WW,RDO,CFM56
3758,962217,2013-04-14,WW,RDO,CFM56
3759,962217,2014-04-29,WW,RDO,CFM56
3760,962217,2014-11-09,WW,RDO,CFM56
3761,962217,2016-11-17,WW,RDO,CFM56
3762,804440,2013-06-11,WW,RDO,CFM56
3763,804440,2016-10-20,WW,RDO,CFM56
3764,804440,2017-05-03,WW,RDO,CFM56
3765,804440,2017-11-07,WW,RDO,CFM56
3766,804440,2018-03-12,WW,RDO,CFM56
3767,804498,2011-04-27,WW,RDO,CFM56
3768,804498,2012-05-03,WW,RDO,CFM56
3769,804498,2012-11-17,WW,RDO,CFM56
3770,804498,2013-06-06,WW,RDO,CFM56
3771,804498,2013-12-13,WW,RDO,CFM56
3772,804498,2014-03-11,WW,RDO,CFM56
3773,804498,2014-06-07,WW,RDO,CFM56
3774,804498,2014-08-22,WW,RDO,CFM56
3775,804498,2014-11-11,WW,RDO,CFM56
3776,804498,2015-01-30,WW,RDO,CFM56
3777,804498,2015-05-08,WW,RDO,CFM56
3778,804498,2016-07-31,WW,RDO,CFM56
3779,804498,2016-12-03,WW,RDO,CFM56
3780,892708,2013-11-17,WW,RDO,CFM56
3781,892708,2015-12-19,WW,RDO,CFM56
3782,892708,2017-06-01,WW,RDO,CFM56
3783,892708,2017-11-13,WW,RDO,CFM56
3784,906424,2011-02-27,WW,RDO,GE90
3785,960995,2013-02-02,WW,RDO,CFM56
3786,960995,2013-05-18,WW,RDO,CFM56
3787,960995,2016-11-30,WW,RDO,CFM56
3788,962750,2016-05-29,WW,RDO,CFM56
3789,962750,2016-11-29,WW,RDO,CFM56
3790,962750,2017-03-19,WW,RDO,CFM56
3791,962750,2017-09-15,WW,RDO,CFM56
3792,193911,2014-04-11,WW,RDO,CF34
3793,193716,2010-11-15,WW,RDO,CF34
3794,193716,2011-10-30,WW,RDO,CF34
3795,193716,2012-02-06,WW,RDO,CF34
3796,193716,2012-07-23,WW,RDO,CF34
3797,193716,2014-12-22,WW,RDO,CF34
3798,575324,2011-02-19,WW,RDO,CFM56
3799,577689,2015-03-26,WW,RDO,CFM56
3800,699687,2011-08-10,WW,RDO,CFM56
3801,706774,2011-12-04,WW,RDO,CF6
3802,706774,2014-09-05,WW,RDO,CF6
3803,706774,2017-05-06,WW,RDO,CF6
3804,706774,2017-11-13,WW,RDO,CF6
3805,706774,2018-03-23,WW,RDO,CF6
3806,706883,2016-01-17,WW,RDO,CF6
3807,706883,2016-07-25,WW,RDO,CF6
3808,706883,2016-11-07,WW,RDO,CF6
3809,706883,2017-07-20,WW,RDO,CF6
3810,706883,2017-12-11,WW,RDO,CF6
3811,785795,2010-12-21,WW,RDO,CT7
3812,785795,2011-01-05,WW,RDO,CT7
3813,785795,2011-06-12,WW,RDO,CT7
3814,785795,2011-09-16,WW,RDO,CT7
3815,785795,2011-12-16,WW,RDO,CT7
3816,785795,2012-07-14,WW,RDO,CT7
3817,785795,2015-01-02,WW,RDO,CT7
3818,785795,2015-04-15,WW,RDO,CT7
3819,857755,2014-06-15,WW,RDO,CFM56
3820,858483,2010-11-24,WW,RDO,CFM56
3821,858483,2011-08-23,WW,RDO,CFM56
3822,858483,2016-04-22,WW,RDO,CFM56
3823,858483,2017-11-24,WW,RDO,CFM56
3824,858669,2012-02-04,WW,RDO,CFM56
3825,858669,2014-06-08,WW,RDO,CFM56
3826,860227,2011-03-16,WW,RDO,CFM56
3827,860227,2011-11-30,WW,RDO,CFM56
3828,860227,2016-11-03,WW,RDO,CFM56
3829,860227,2017-05-06,WW,RDO,CFM56
3830,860227,2018-01-20,WW,RDO,CFM56
3831,863201,2016-06-08,WW,RDO,CFM56
3832,863201,2016-09-21,WW,RDO,CFM56
3833,864335,2017-02-02,WW,RDO,CFM56
3834,862491,2016-03-05,WW,RDO,CFM56
3835,862491,2016-05-19,WW,FDM,CFM56
3836,862491,2016-08-12,WW,FDM,CFM56
3837,873291,2012-01-27,WW,RDO,CF34
3838,873291,2013-01-27,WW,RDO,CF34
3839,874602,2014-05-08,WW,RDO,CFM56
3840,892953,2012-04-16,WW,RDO,CFM56
3841,893492,2010-09-13,WW,RDO,CFM56
3842,893492,2011-12-20,WW,RDO,CFM56
3843,893492,2012-07-09,WW,RDO,CFM56
3844,893492,2013-02-25,WW,RDO,CFM56
3845,893492,2013-09-24,WW,RDO,CFM56
3846,893492,2016-09-02,WW,RDO,CFM56
3847,893492,2016-12-29,WW,RDO,CFM56
3848,890251,2011-09-20,WW,RDO,CFM56
3849,890251,2013-07-26,WW,RDO,CFM56
3850,890251,2014-02-08,WW,RDO,CFM56
3851,890251,2014-09-08,WW,RDO,CFM56
3852,890251,2016-09-18,WW,RDO,CFM56
3853,660103,2016-06-11,WW,RDO,CFM56
3854,660103,2016-09-23,WW,RDO,CFM56
3855,699729,2011-03-15,WW,RDO,CFM56
3856,575285,2013-04-04,WW,RDO,CFM56
3857,575395,2011-06-20,WW,RDO,CFM56
3858,802879,2011-04-10,WW,RDO,CFM56
3859,802879,2011-10-28,WW,RDO,CFM56
3860,802879,2012-05-19,WW,RDO,CFM56
3861,802879,2012-11-21,WW,RDO,CFM56
3862,802879,2013-05-30,WW,RDO,CFM56
3863,802879,2013-11-27,WW,RDO,CFM56
3864,802879,2014-05-28,WW,RDO,CFM56
3865,802879,2014-11-21,WW,RDO,CFM56
3866,802879,2016-11-12,WW,RDO,CFM56
3867,706645,2010-09-04,WW,RDO,CF6
3868,706645,2010-10-07,WW,RDO,CF6
3869,706645,2011-01-08,WW,RDO,CF6
3870,706645,2013-03-11,WW,RDO,CF6
3871,706645,2015-04-26,WW,FDM,CF6
3872,706645,2016-08-31,WW,RDO,CF6
3873,706645,2017-01-15,WW,RDO,CF6
3874,706645,2017-11-22,WW,RDO,CF6
3875,731779,2011-03-21,WW,RDO,CFM56
3876,802410,2015-08-09,WW,FDM,CFM56
3877,804460,2011-05-07,WW,RDO,CFM56
3878,804460,2011-11-18,WW,RDO,CFM56
3879,804460,2012-05-24,WW,RDO,CFM56
3880,804460,2012-12-03,WW,RDO,CFM56
3881,804460,2013-06-20,WW,RDO,CFM56
3882,804460,2013-12-31,WW,RDO,CFM56
3883,804460,2014-07-16,WW,RDO,CFM56
3884,804460,2015-02-16,WW,RDO,CFM56
3885,804460,2016-09-23,WW,RDO,CFM56
3886,858834,2012-10-24,WW,RDO,CFM56
3887,858834,2013-03-01,WW,RDO,CFM56
3888,960211,2012-03-11,WW,RDO,CFM56
3889,960211,2012-09-29,WW,RDO,CFM56
3890,960211,2013-03-27,WW,RDO,CFM56
3891,960211,2013-10-10,WW,RDO,CFM56
3892,960211,2014-04-25,WW,RDO,CFM56
