,esn,wash_date,wash_type,source_type,engine_family
3831,892873,2012-11-02,WW,RDO,CFM56
3832,874346,2016-11-07,WW,RDO,CFM56
3833,658116,2016-09-29,WW,RDO,CFM56-7B
3834,804420,2011-10-25,WW,RDO,CFM56-7B
3835,804387,2012-12-01,WW,RDO,CFM56-7B
3836,956506,2015-10-05,WW,RDO,GENX-1B
3837,811126,2009-07-12,WW,RDO,CF6
3838,804770,2012-10-17,WW,RDO,CFM56-7B
3839,598272,2020-08-20,WW,FDM,LEAP
3840,894515,2016-08-20,WW,RDO,CFM56
3841,707156,2016-06-22,WW,RDO,CF6-80C
3842,962750,2016-11-28,WW,RDO,CFM56-7B
3843,896798,2012-04-04,WW,RDO,CFM56-7B
3844,956419,2016-10-12,WW,RDO,GENX
3845,896949,2015-01-07,WW,RDO,CFM56-7B
3846,706774,2014-09-04,WW,RDO,CF6-80C
3847,959367,2014-07-31,WW,RDO,GENX
3848,704281,2017-12-17,WW,RDO,CF6
3849,195190,2020-08-31,WW,RDO,CF34-8C
3850,961992,2013-02-01,WW,RDO,CFM56-7B
3851,569232,2015-08-05,WW,RDO,CFM56-5B
3852,804378,2020-08-25,WW,RDO,CFM56-7B
3853,804378,2018-01-07,WW,RDO,CFM56-7B
3854,897215,2010-10-02,WW,RDO,CFM56-7B
3855,962108,2016-12-21,WW,RDO,CFM56-7B
3856,697818,2009-09-25,WW,RDO,CFM56
3857,598233,2020-08-07,WW,FDM,LEAP
3858,906317,2017-11-10,WW,RDO,GE90
3859,309132,2012-03-16,WW,RDO,CT7
3860,894640,2010-12-09,WW,RDO,CFM56-7B
3861,805762,2016-06-14,WW,RDO,CFM56-7B
3862,961129,2013-08-15,WW,RDO,CFM56-7B
3863,699734,2015-01-02,WW,RDO,CFM56
3864,860258,2010-10-05,WW,RDO,CFM56
3865,697959,2011-02-12,WW,RDO,CFM56-5B
3866,874248,2012-10-02,WW,RDO,CFM56
3867,960703,2012-10-04,WW,RDO,CFM56-7B
3868,573773,2017-06-11,WW,RDO,CFM56-5B
3869,963167,2016-05-31,WW,RDO,CFM56-7B
3870,802116,2016-09-09,WW,RDO,CFM56-7B
3871,699686,2011-08-09,WW,RDO,CFM56-5B
3872,962498,2016-10-10,WW,RDO,CFM56-7B
3873,575465,2011-06-26,WW,RDO,CFM56
3874,785588,2010-12-25,WW,RDO,CT7
3875,896781,2014-02-24,WW,RDO,CFM56-7B
3876,960196,2012-02-26,WW,RDO,CFM56-7B
3877,706475,2017-05-23,WW,RDO,CF6
3878,875348,2011-02-10,WW,RDO,CFM56
3879,804378,2017-05-03,WW,RDO,CFM56-7B
3880,902297,2020-08-24,WW,RDO,CF34
3881,804391,2012-12-01,WW,RDO,CFM56-7B
3882,802681,2012-09-08,WW,RDO,CFM56-7B
3883,858796,2016-09-14,WW,RDO,CFM56
3884,599040,2020-07-17,WW,FDM,LEAP
3885,785596,2013-12-17,WW,RDO,CT7
3886,569232,2014-08-28,WW,RDO,CFM56-5B
3887,895301,2012-10-27,WW,RDO,CFM56
3888,907024,2014-01-07,WW,RDO,GE90
3889,892918,2017-12-03,WW,RDO,CFM56-7B
3890,741640,2010-08-15,WW,RDO,CFM56
3891,802680,2016-07-16,WW,RDO,CFM56-7B
3892,804460,2015-02-15,WW,RDO,CFM56-7B
3893,897123,2014-06-05,WW,RDO,CFM56-7B
3894,962337,2018-01-18,WW,RDO,CFM56-7B
3895,661309,2020-08-25,WW,RDO,CFM56
3896,960196,2013-10-23,WW,RDO,CFM56-7B
3897,958412,2020-02-22,WW,FDM,GENX
3898,962636,2014-10-26,WW,RDO,CFM56-7B
3899,894691,2010-09-13,WW,RDO,CFM56-7B
3900,655102,2015-12-15,WW,RDO,CFM56-7B
3901,960254,2012-03-20,WW,RDO,CFM56-7B
3902,960211,2016-12-19,WW,RDO,CFM56-7B
3903,704617,2010-10-15,WW,RDO,CF6
3904,857924,2015-08-19,WW,RDO,CFM56
3905,902871,2020-08-24,WW,RDO,CF34
3906,958385,2020-06-23,WW,FDM,GENX
3907,569303,2016-08-26,WW,RDO,CFM56-5B
3908,706486,2017-11-21,WW,RDO,CF6
3909,906789,2017-01-02,WW,RDO,GE90
3910,706991,2017-11-07,WW,RDO,CF6-80C
3911,658986,2020-04-18,WW,FDM,CFM56
3912,802994,2014-08-18,WW,RDO,CFM56-7B
3913,802791,2016-10-26,WW,RDO,CFM56-7B
3914,804485,2020-02-26,WW,FDM,CFM56
3915,892754,2017-03-22,WW,RDO,CFM56-7B
3916,729485,2020-07-16,WW,FDM,CFM56
3917,803778,2016-11-13,WW,RDO,CFM56-7B
3918,962750,2016-05-28,WW,RDO,CFM56-7B
3919,785425,2008-04-12,WW,RDO,CT7
3920,960555,2013-02-07,WW,RDO,CFM56-7B
3921,195219,2013-05-19,WW,RDO,CF34-8C
3922,706771,2010-07-23,WW,RDO,CF6-80C
3923,862595,2016-10-25,WW,RDO,CFM56
3924,960555,2013-08-24,WW,RDO,CFM56-7B
3925,962605,2016-07-05,WW,RDO,CFM56-7B
3926,658912,2014-12-09,WW,RDO,CFM56-7B
3927,864288,2016-10-11,WW,RDO,CFM56-7B
3928,960707,2016-09-01,WW,RDO,CFM56-7B
3929,785151,2009-05-05,WW,RDO,CT7
3930,892959,2011-03-29,WW,RDO,CFM56
3931,860144,2016-09-16,WW,RDO,CFM56
3932,804408,2012-12-01,WW,RDO,CFM56-7B
3933,811132,2008-04-02,WW,RDO,CF6
3934,962179,2015-11-28,WW,RDO,CFM56-7B
3935,897215,2012-07-16,WW,RDO,CFM56-7B
3936,961152,2012-08-06,WW,RDO,CFM56-7B
3937,962557,2017-06-19,WW,RDO,CFM56-7B
3938,896991,2016-11-07,WW,RDO,CFM56-7B
3939,658248,2020-03-18,WW,FDM,CFM56
3940,645410,2020-08-23,WW,FDM,CFM56
3941,707177,2012-05-18,WW,RDO,CF6-80C
3942,804216,2015-07-24,WW,RDO,CFM56-7B
3943,699976,2011-03-25,WW,RDO,CFM56-5B
3944,802879,2011-04-09,WW,RDO,CFM56-7B
3945,854173,2020-08-24,WW,RDO,CFM56-7B
3946,907723,2017-01-31,WW,RDO,GE90-100
3947,706491,2018-04-07,WW,RDO,CF6
3948,963112,2013-02-17,WW,RDO,CFM56-7B
3949,960736,2013-11-11,WW,RDO,CFM56-7B
3950,706996,2017-06-02,WW,RDO,CF6-80C
3951,804429,2016-10-24,WW,RDO,CFM56-7B
3952,894656,2010-11-17,WW,RDO,CFM56-7B
3953,864606,2020-07-21,WW,FDM,CFM56
3954,962557,2016-12-18,WW,RDO,CFM56-7B
3955,858478,2014-01-23,WW,RDO,CFM56
3956,906514,2017-10-13,WW,RDO,GE90
3957,897215,2016-09-16,WW,RDO,CFM56-7B
3958,802752,2016-12-20,WW,RDO,CFM56-7B
3959,660876,2020-07-11,WW,FDM,CFM56
3960,706621,2018-03-19,WW,RDO,CF6
3961,804775,2016-07-16,WW,RDO,CFM56-7B
3962,960736,2014-11-27,WW,RDO,CFM56-7B
3963,803289,2014-04-18,WW,RDO,CFM56-7B
3964,893365,2012-04-17,WW,RDO,CFM56-7B
3965,706981,2010-12-21,WW,RDO,CF6-80C
3966,862251,2016-08-12,WW,RDO,CFM56
3967,961189,2013-03-26,WW,RDO,CFM56-7B
3968,785655,2014-11-24,WW,RDO,CT7
3969,862463,2016-11-18,WW,RDO,CFM56
3970,960196,2012-09-12,WW,RDO,CFM56-7B
3971,785593,2015-07-02,WW,RDO,CT7
3972,892754,2015-11-30,WW,RDO,CFM56-7B
3973,706154,2013-01-26,WW,RDO,CF6
3974,906306,2020-08-31,WW,RDO,GE90
3975,802721,2015-08-09,WW,RDO,CFM56-7B
3976,894356,2016-11-18,WW,RDO,CFM56
3977,785151,2009-11-09,WW,RDO,CT7
3978,802173,2014-11-19,WW,RDO,CFM56-7B
3979,858418,2010-10-14,WW,RDO,CFM56
3980,309132,2012-04-23,WW,RDO,CT7
3981,804460,2013-06-19,WW,RDO,CFM56-7B
3982,598581,2020-08-29,WW,FDM,LEAP
3983,960158,2013-08-22,WW,RDO,CFM56-7B
3984,858827,2016-12-04,WW,RDO,CFM56
3985,906145,2017-08-22,WW,RDO,GE90
3986,895632,2014-06-23,WW,RDO,CFM56-7B
3987,963940,2016-06-07,WW,RDO,CFM56-7B
3988,690901,2012-06-22,WW,RDO,CF6
3989,901423,2020-08-19,WW,FDM,GE90
3990,706154,2016-04-19,WW,RDO,CF6
3991,038875,2020-08-16,WW,FDM,CFM56
3992,960707,2014-05-23,WW,RDO,CFM56-7B
3993,804497,2015-01-29,WW,RDO,CFM56-7B
3994,860227,2016-11-02,WW,RDO,CFM56
3995,804497,2016-03-22,WW,RDO,CFM56-7B
3996,706827,2011-01-18,WW,RDO,CF6-80C
3997,962636,2014-04-17,WW,RDO,CFM56-7B
3998,038774,2020-07-23,WW,FDM,CFM56
3999,896581,2017-08-05,WW,RDO,CFM56-7B
4000,643637,2013-04-13,WW,RDO,CFM56-5B
4001,706774,2017-11-12,WW,RDO,CF6-80C
4002,658125,2016-08-05,WW,RDO,CFM56-7B
4003,906313,2012-01-16,WW,RDO,GE90
4004,424627,2020-08-21,WW,RDO,CF34
4005,896792,2016-04-19,WW,RDO,CFM56
4006,706855,2020-03-27,WW,FDM,CF6
4007,960198,2020-08-24,WW,RDO,CFM56
4008,862368,2016-10-22,WW,RDO,CFM56
4009,643836,2015-05-19,WW,RDO,CFM56-5B
4010,889571,2012-04-10,WW,RDO,CFM56
4011,697818,2010-04-09,WW,RDO,CFM56
4012,660608,2017-05-04,WW,RDO,CFM56-7B
4013,862712,2020-03-10,WW,FDM,CFM56
4014,707193,2017-07-22,WW,RDO,CF6-80C
4015,573578,2016-09-17,WW,RDO,CFM56-5B
4016,960555,2014-03-04,WW,RDO,CFM56-7B
4017,785795,2011-12-15,WW,RDO,CT7
4018,962179,2016-09-06,WW,RDO,CFM56-7B
4019,896183,2014-07-29,WW,RDO,CFM56-7B
4020,858246,2017-08-28,WW,RDO,CFM56
4021,906407,2018-01-08,WW,RDO,GE90
4022,960106,2014-06-29,WW,RDO,CFM56-7B
4023,863964,2016-10-07,WW,RDO,CFM56-7B
4024,660839,2016-02-12,WW,RDO,CFM56-7B
4025,858684,2013-03-24,WW,RDO,CFM56
4026,802321,2018-03-08,WW,RDO,CFM56
4027,658520,2020-03-18,WW,FDM,CFM56
4028,577471,2011-03-19,WW,RDO,CFM56-5B
4029,802680,2016-11-02,WW,RDO,CFM56-7B
4030,785510,2011-03-19,WW,RDO,CT7
4031,785510,2010-08-14,WW,RDO,CT7
4032,907912,2020-08-28,WW,FDM,GE90
4033,858320,2018-01-20,WW,RDO,CFM56
4034,862817,2017-05-15,WW,RDO,CFM56-7B
4035,892529,2010-11-27,WW,RDO,CFM56
4036,897181,2015-08-11,WW,RDO,CFM56-7B
4037,785461,2009-12-04,WW,RDO,CT7
4038,894971,2015-02-07,WW,RDO,CFM56-7B
4039,962449,2016-10-03,WW,RDO,CFM56-7B
4040,569231,2016-05-25,WW,RDO,CFM56-5B
4041,707151,2017-01-31,WW,RDO,CF6-80C
4042,657346,2020-07-13,WW,FDM,CFM56
4043,804112,2013-01-19,WW,RDO,CFM56-7B
4044,994580,2020-07-22,WW,FDM,CF34
4045,894222,2010-10-05,WW,RDO,CFM56-7B
4046,802879,2012-05-18,WW,RDO,CFM56-7B
4047,960133,2012-09-02,WW,RDO,CFM56-7B
4048,862644,2020-08-22,WW,RDO,CFM56-7B
4049,811329,2015-01-31,WW,RDO,CF6
4050,702599,2012-07-25,WW,RDO,CF6
4051,896183,2012-08-01,WW,RDO,CFM56-7B
4052,802680,2012-02-21,WW,RDO,CFM56-7B
4053,961152,2012-02-04,WW,RDO,CFM56-7B
4054,962557,2014-01-25,WW,RDO,CFM56-7B
4055,902897,2020-08-22,WW,RDO,CF34
4056,962309,2020-03-26,WW,FDM,CFM56
4057,598133,2020-08-18,WW,FDM,LEAP
4058,858335,2016-11-07,WW,RDO,CFM56
4059,657968,2020-04-18,WW,FDM,CFM56
4060,195219,2012-12-28,WW,RDO,CF34-8C
4061,960107,2020-07-12,WW,FDM,CFM56
4062,731345,2017-12-14,WW,RDO,CFM56
4063,960106,2015-05-21,WW,RDO,CFM56-7B
4064,195595,2020-08-31,WW,RDO,CF34-8C
4065,658744,2016-09-01,WW,RDO,CFM56-7B
4066,699175,2020-08-12,WW,FDM,CFM56
4067,906122,2017-10-22,WW,RDO,GE90
4068,963735,2013-10-27,WW,RDO,CFM56-7B
4069,697864,2010-09-16,WW,RDO,CFM56-5B
4070,862588,2016-07-31,WW,RDO,CFM56
4071,038612,2020-08-27,WW,RDO,CFM56
4072,906765,2016-11-02,WW,RDO,GE90
4073,962636,2016-12-20,WW,RDO,CFM56-7B
4074,896798,2014-10-23,WW,RDO,CFM56-7B
4075,804425,2016-07-04,WW,RDO,CFM56-7B
4076,906305,2017-08-12,WW,RDO,GE90
4077,906218,2018-01-17,WW,RDO,GE90
4078,962969,2014-07-19,WW,RDO,CFM56-7B
4079,960254,2013-10-08,WW,RDO,CFM56-7B
4080,655104,2015-10-29,WW,RDO,CFM56-7B
4081,958194,2020-03-14,WW,FDM,GENX
4082,802994,2011-06-13,WW,RDO,CFM56-7B
4083,894195,2011-05-30,WW,RDO,CFM56
4084,894356,2016-07-20,WW,RDO,CFM56
4085,706925,2010-11-25,WW,RDO,CF6-80C
4086,785151,2009-09-27,WW,RDO,CT7
4087,804440,2013-06-10,WW,RDO,CFM56-7B
4088,896120,2011-02-28,WW,RDO,CFM56-7B
4089,599586,2020-08-25,WW,FDM,LEAP
4090,658268,2017-08-10,WW,RDO,CFM56-7B
4091,725685,2020-03-23,WW,RDO,CFM56
4092,890408,2013-04-18,WW,RDO,CFM56
4093,862846,2016-10-10,WW,RDO,CFM56
4094,599021,2020-07-23,WW,FDM,LEAP
4095,697613,2011-05-15,WW,RDO,CFM56
4096,894564,2017-11-12,WW,RDO,CFM56
4097,802673,2012-01-14,WW,RDO,CFM56-7B
4098,706970,2010-11-28,WW,RDO,CF6-80C
4099,741659,2011-09-29,WW,RDO,CFM56
4100,854532,2020-07-19,WW,FDM,CFM56
4101,804498,2013-12-12,WW,RDO,CFM56-7B
4102,690238,2011-03-18,WW,RDO,CF6
4103,704237,2020-08-22,WW,FDM,CF6
4104,660576,2020-07-08,WW,FDM,CFM56
4105,802560,2011-03-06,WW,RDO,CFM56-7B
4106,779341,2012-07-20,WW,RDO,CFM56
4107,577751,2010-07-12,WW,RDO,CFM56
4108,858420,2018-04-20,WW,RDO,CFM56
4109,961152,2016-07-02,WW,RDO,CFM56-7B
4110,802162,2014-07-21,WW,RDO,CFM56-7B
4111,702810,2012-09-03,WW,RDO,CF6
4112,888148,2014-08-17,WW,RDO,CFM56
4113,697959,2010-04-08,WW,RDO,CFM56-5B
4114,802504,2011-09-23,WW,RDO,CFM56-7B
4115,874184,2020-08-26,WW,RDO,CFM56
4116,961173,2012-08-12,WW,RDO,CFM56-7B
4117,598481,2020-08-19,WW,FDM,LEAP
4118,803460,2010-09-24,WW,RDO,CFM56-7B
4119,896183,2011-03-22,WW,RDO,CFM56-7B
4120,804425,2013-11-10,WW,RDO,CFM56-7B
4121,660117,2017-05-16,WW,RDO,CFM56-7B
4122,906124,2016-11-11,WW,RDO,GE90
4123,577811,2010-03-10,WW,RDO,CFM56
4124,960145,2011-12-24,WW,RDO,CFM56-7B
4125,858469,2010-09-06,WW,RDO,CFM56
4126,699585,2011-06-20,WW,RDO,CFM56-5B
4127,906721,2018-01-26,WW,RDO,GE90
4128,961129,2013-03-11,WW,RDO,CFM56-7B
4129,657803,2020-03-25,WW,FDM,CFM56
4130,894723,2016-09-29,WW,RDO,CFM56-7B
4131,804418,2020-07-19,WW,FDM,CFM56
4132,963941,2016-06-07,WW,RDO,CFM56-7B
4133,858335,2018-03-30,WW,RDO,CFM56
4134,862218,2020-07-30,WW,FDM,CFM56-7B
4135,802646,2020-03-29,WW,FDM,CFM56
4136,803289,2012-02-12,WW,RDO,CFM56-7B
4137,707156,2013-04-13,WW,RDO,CF6-80C
4138,704281,2017-10-01,WW,RDO,CF6
4139,860137,2017-01-29,WW,RDO,CFM56
4140,892961,2016-05-29,WW,RDO,CFM56-7B
4141,706962,2016-05-23,WW,RDO,CF6-80C
4142,962450,2014-09-01,WW,RDO,CFM56-7B
4143,660751,2016-05-04,WW,RDO,CFM56-7B
4144,658451,2020-03-12,WW,FDM,CFM56
4145,892941,2011-09-10,WW,RDO,CFM56
4146,802542,2016-07-28,WW,RDO,CFM56-7B
4147,660117,2016-03-04,WW,RDO,CFM56-7B
4148,906850,2012-02-06,WW,RDO,GE90-100
4149,811123,2010-01-22,WW,RDO,CF6
4150,193701,2014-03-29,WW,RDO,CF34
4151,573777,2018-03-18,WW,RDO,CFM56-5B
4152,706687,2018-04-07,WW,RDO,CF6
4153,962178,2017-06-14,WW,RDO,CFM56-7B
4154,785416,2015-08-30,WW,RDO,CT7
4155,785425,2007-11-17,WW,RDO,CT7
4156,994289,2020-08-25,WW,FDM,CF34
4157,963735,2014-11-07,WW,RDO,CFM56-7B
4158,902580,2020-09-01,WW,RDO,CF34-8E
4159,706473,2017-01-31,WW,RDO,CF6
4160,785461,2009-09-14,WW,RDO,CT7
4161,965467,2011-08-10,WW,RDO,CF34
4162,785510,2010-09-21,WW,RDO,CT7
4163,906410,2017-11-12,WW,RDO,GE90
4164,706991,2011-05-06,WW,RDO,CF6-80C
4165,895301,2015-02-07,WW,RDO,CFM56
4166,963172,2014-04-16,WW,RDO,CFM56-7B
4167,902612,2020-08-26,WW,RDO,CF34
4168,706809,2018-05-05,WW,RDO,CF6
4169,906161,2017-01-13,WW,RDO,GE90
4170,896695,2016-11-30,WW,RDO,CFM56
4171,741592,2010-06-25,WW,RDO,CFM56
4172,896991,2014-07-20,WW,RDO,CFM56-7B
4173,706767,2020-06-26,WW,FDM,CF6
4174,802877,2016-11-11,WW,RDO,CFM56-7B
4175,706480,2018-05-01,WW,RDO,CF6
4176,697614,2020-08-19,WW,FDM,CFM56
4177,802611,2018-04-14,WW,RDO,CFM56-7B
4178,907724,2017-01-02,WW,RDO,GE90-100
4179,962880,2016-11-29,WW,RDO,CFM56-7B
4180,962750,2017-09-14,WW,RDO,CFM56-7B
4181,896120,2011-09-23,WW,RDO,CFM56-7B
4182,577391,2015-01-03,WW,RDO,CFM56
4183,961944,2020-04-13,WW,FDM,CFM56
4184,862546,2016-05-22,WW,RDO,CFM56
4185,194550,2020-08-19,WW,RDO,CF34-8C
4186,805855,2011-11-06,WW,RDO,CFM56
4187,902494,2020-08-24,WW,RDO,CF34
4188,902528,2020-09-02,WW,RDO,CF34
4189,906788,2018-01-04,WW,RDO,GE90
4190,906146,2016-10-05,WW,RDO,GE90
4191,896949,2011-03-18,WW,RDO,CFM56-7B
4192,874346,2013-09-23,WW,RDO,CFM56
4193,906306,2017-02-18,WW,RDO,GE90
4194,896696,2012-05-07,WW,RDO,CFM56-7B
4195,804421,2016-01-16,WW,RDO,CFM56-7B
4196,804275,2013-10-07,WW,RDO,CFM56-7B
4197,643271,2015-02-02,WW,RDO,CFM56
4198,706991,2013-04-05,WW,RDO,CF6-80C
4199,802162,2011-04-21,WW,RDO,CFM56-7B
4200,897215,2014-03-29,WW,RDO,CFM56-7B
4201,890429,2013-11-13,WW,RDO,CFM56
4202,731537,2017-05-30,WW,RDO,CFM56
4203,707192,2016-11-22,WW,RDO,CF6-80C
4204,960133,2016-10-04,WW,RDO,CFM56-7B
4205,960926,2013-06-06,WW,RDO,CFM56-7B
4206,805782,2016-11-10,WW,RDO,CFM56-7B
4207,598400,2020-08-18,WW,FDM,LEAP
4208,802165,2011-11-03,WW,RDO,CFM56-7B
4209,857734,2016-10-30,WW,RDO,CFM56
4210,569158,2020-08-26,WW,FDM,CFM56
4211,960255,2016-08-07,WW,RDO,CFM56-7B
4212,894974,2020-08-24,WW,RDO,CFM56-7B
4213,804735,2012-03-20,WW,RDO,CFM56-7B
4214,804497,2013-06-05,WW,RDO,CFM56-7B
4215,707176,2017-02-27,WW,RDO,CF6-80C
4216,802515,2013-12-17,WW,RDO,CFM56-7B
4217,804460,2014-07-15,WW,RDO,CFM56-7B
4218,785563,2011-12-10,WW,RDO,CT7
4219,643480,2020-07-22,WW,FDM,CFM56
4220,741590,2011-10-24,WW,RDO,CFM56
4221,804425,2011-04-02,WW,RDO,CFM56-7B
4222,707156,2018-04-04,WW,RDO,CF6-80C
4223,862747,2016-06-07,WW,RDO,CFM56-7B
4224,697988,2011-03-17,WW,RDO,CFM56-5B
4225,660865,2016-12-03,WW,RDO,CFM56
4226,707158,2016-08-09,WW,RDO,CF6-80C
4227,896295,2012-05-19,WW,RDO,CFM56-7B
4228,896311,2014-03-25,WW,RDO,CFM56
4229,873628,2013-01-30,WW,RDO,CF34
4230,598685,2020-08-12,WW,RDO,LEAP
4231,802308,2015-03-26,WW,RDO,CFM56-7B
4232,802459,2014-12-04,WW,RDO,CFM56-7B
4233,894831,2012-01-18,WW,RDO,CFM56-7B
4234,706980,2017-01-23,WW,RDO,CF6-80C
4235,690186,2013-05-05,WW,RDO,CF6
4236,960211,2012-09-28,WW,RDO,CFM56-7B
4237,874302,2014-04-23,WW,RDO,CFM56
4238,706841,2020-07-01,WW,FDM,CF6
4239,731405,2013-12-08,WW,RDO,CFM56
4240,704561,2011-02-24,WW,RDO,CF6
4241,804867,2012-05-07,WW,RDO,CFM56-7B
4242,858828,2017-02-15,WW,RDO,CFM56
4243,706855,2020-06-25,WW,FDM,CF6
4244,802749,2013-01-11,WW,RDO,CFM56-7B
4245,702720,2011-06-03,WW,RDO,CF6
4246,697560,2010-01-26,WW,RDO,CFM56-5B
4247,960790,2016-07-05,WW,RDO,CFM56-7B
4248,785510,2009-05-28,WW,RDO,CT7
4249,892406,2014-05-06,WW,RDO,CFM56
4250,804421,2011-10-25,WW,RDO,CFM56-7B
4251,699960,2011-02-19,WW,RDO,CFM56-5B
4252,802514,2012-05-26,WW,RDO,CFM56-7B
4253,645137,2013-09-11,WW,RDO,CFM56
4254,598723,2020-07-21,WW,FDM,LEAP
4255,599539,2020-08-23,WW,FDM,LEAP
4256,706503,2012-03-04,WW,RDO,CF6
4257,785578,2011-12-23,WW,RDO,CT7
4258,875348,2014-02-05,WW,RDO,CFM56
4259,804498,2015-01-29,WW,RDO,CFM56-7B
4260,896798,2013-04-13,WW,RDO,CFM56-7B
4261,862746,2016-09-27,WW,RDO,CFM56-7B
4262,896581,2017-04-27,WW,RDO,CFM56-7B
4263,962449,2017-07-25,WW,RDO,CFM56-7B
4264,858676,2013-04-13,WW,RDO,CFM56
4265,896781,2013-04-07,WW,RDO,CFM56-7B
4266,897181,2012-11-27,WW,RDO,CFM56-7B
4267,704614,2010-10-06,WW,RDO,CF6
4268,803778,2013-04-29,WW,RDO,CFM56-7B
4269,811124,2006-09-14,WW,RDO,CF6
4270,804441,2017-05-01,WW,RDO,CFM56-7B
4271,862331,2016-10-01,WW,RDO,CFM56
4272,660349,2016-07-28,WW,RDO,CFM56-7B
4273,894496,2012-06-05,WW,RDO,CFM56-7B
4274,894385,2014-01-30,WW,RDO,CFM56-7B
4275,896991,2010-10-02,WW,RDO,CFM56-7B
4276,960736,2012-10-16,WW,RDO,CFM56-7B
4277,896970,2020-07-16,WW,FDM,CFM56
4278,962812,2014-12-05,WW,RDO,CFM56-7B
4279,874248,2014-04-20,WW,RDO,CFM56
4280,894654,2016-10-19,WW,RDO,CFM56
4281,706866,2010-07-12,WW,RDO,CF6-80C
4282,802982,2016-09-08,WW,RDO,CFM56
4283,658854,2020-03-16,WW,FDM,CFM56
4284,875376,2014-03-22,WW,RDO,CFM56
4285,804421,2012-05-08,WW,RDO,CFM56-7B
4286,569880,2016-09-22,WW,RDO,CFM56-5B
4287,894911,2010-09-14,WW,RDO,CFM56
4288,699921,2011-03-17,WW,RDO,CFM56-5B
4289,962970,2016-06-10,WW,RDO,CFM56-7B
4290,960578,2020-03-30,WW,FDM,CFM56
4291,874311,2011-08-10,WW,RDO,CFM56
4292,598953,2020-07-26,WW,FDM,LEAP
4293,894514,2016-09-01,WW,RDO,CFM56
4294,657896,2014-11-16,WW,RDO,CFM56-7B
4295,598295,2020-08-26,WW,FDM,LEAP
4296,804623,2016-01-26,WW,RDO,CFM56-7B
4297,802879,2012-11-20,WW,RDO,CFM56-7B
4298,706992,2011-08-24,WW,RDO,CF6-80C
4299,195211,2014-02-05,WW,RDO,CF34-8C
4300,864798,2020-08-17,WW,FDM,CFM56
4301,804409,2016-10-30,WW,RDO,CFM56-7B
4302,804429,2014-03-02,WW,RDO,CFM56-7B
4303,804274,2011-08-30,WW,RDO,CFM56-7B
4304,895632,2012-09-29,WW,RDO,CFM56-7B
4305,193863,2014-06-23,WW,RDO,CF34-8E
4306,804460,2016-09-22,WW,RDO,CFM56-7B
4307,706883,2017-07-19,WW,RDO,CF6
4308,896657,2013-02-26,WW,RDO,CFM56-7B
4309,706949,2016-12-16,WW,RDO,CF6
4310,741793,2012-04-15,WW,RDO,CFM56
4311,785763,2014-07-20,WW,RDO,CT7
4312,894974,2010-12-30,WW,RDO,CFM56-7B
4313,706995,2016-09-23,WW,RDO,CF6-80C
4314,894121,2014-07-23,WW,RDO,CFM56
4315,804497,2016-12-02,WW,RDO,CFM56-7B
4316,706407,2014-05-23,WW,RDO,CF6
4317,193716,2012-02-05,WW,RDO,CF34-8E
4318,960488,2016-10-20,WW,RDO,CFM56-7B
4319,658305,2016-01-05,WW,RDO,CFM56-7B
4320,193715,2014-12-21,WW,RDO,CF34-8E
4321,658305,2017-05-19,WW,RDO,CFM56-7B
4322,804497,2014-06-06,WW,RDO,CFM56-7B
4323,703158,2016-11-08,WW,RDO,CF6
4324,804474,2020-08-12,WW,FDM,CFM56
4325,963147,2014-12-11,WW,RDO,CFM56-7B
4326,862491,2016-05-18,WW,RDO,CFM56-7B
4327,960109,2020-08-06,WW,FDM,CFM56
4328,961544,2014-03-04,WW,RDO,CFM56-7B
4329,962337,2015-11-26,WW,RDO,CFM56-7B
4330,706774,2011-12-03,WW,RDO,CF6-80C
4331,804112,2011-06-13,WW,RDO,CFM56-7B
4332,896991,2011-11-08,WW,RDO,CFM56-7B
4333,706498,2017-12-17,WW,RDO,CF6
4334,702709,2015-12-17,WW,RDO,CF6
4335,195596,2020-08-31,WW,RDO,CF34-8C
4336,707156,2011-08-23,WW,RDO,CF6-80C
4337,599312,2020-08-20,WW,RDO,LEAP-1A
4338,904108,2018-08-12,WW,RDO,PASSPORT
4339,803289,2011-08-07,WW,RDO,CFM56-7B
4340,906556,2015-08-06,WW,RDO,GE90
4341,858415,2011-08-22,WW,RDO,CFM56
4342,598403,2020-08-11,WW,FDM,LEAP
4343,804461,2011-05-06,WW,RDO,CFM56-7B
4344,660751,2020-08-11,WW,RDO,CFM56-7B
4345,962635,2014-10-26,WW,RDO,CFM56-7B
4346,802681,2016-07-16,WW,RDO,CFM56-7B
4347,802810,2016-08-28,WW,RDO,CFM56-7B
4348,699186,2020-07-22,WW,FDM,CFM56
4349,657973,2016-01-19,WW,RDO,CFM56-7B
4350,729197,2020-08-25,WW,FDM,CFM56
4351,959734,2020-08-26,WW,RDO,GENX-2B
4352,894831,2010-12-09,WW,RDO,CFM56-7B
4353,962893,2020-07-05,WW,FDM,CFM56
4354,699204,2015-01-21,WW,RDO,CFM56
4355,731841,2016-11-29,WW,RDO,CFM56
4356,896798,2011-03-25,WW,RDO,CFM56-7B
4357,858525,2018-02-14,WW,RDO,CFM56
4358,802877,2011-10-27,WW,RDO,CFM56-7B
4359,896569,2013-11-08,WW,RDO,CFM56
4360,858417,2016-08-09,WW,RDO,CFM56
