esn,event_date,event_type,current_shop_visit_count,shop_visit,engine_family,source_type,event_date_prev,event_date_next,cr_degt_bfr,cr_degt_aft,cr_degt_prev,cr_degt_next,cr_gwfm_bfr,cr_gwfm_aft,cr_gwfm_prev,cr_gwfm_next,tk_egthdm_bfr,tk_egthdm_aft,tk_egthdm_prev,tk_egthdm_next,cr_de3d1a_bfr,cr_de3d1a_aft,cr_de3d1a_prev,cr_de3d1a_next,cr_degt_rec,cr_degt_delta_prev,cr_gwfm_rec,cr_gwfm_delta_prev,tk_egthdm_rec,tk_egthdm_delta_prev,cr_de3d1a_rec,cr_de3d1a_delta_prev,flight_dttm,rdf_sedi_ecsn,rdf_sedi_ecsv,engine_type,aircraft_id,engine_position,fleet,ecsw,ecne,esn_run_no,customer,operator_name,engine_model,zone,region,country,cr_degt_init,cr_degt_delta_init,cr_degt_aft_delta_init,cr_degt_delta_next,cr_gwfm_init,cr_gwfm_delta_init,cr_gwfm_aft_delta_init,cr_gwfm_delta_next,tk_egthdm_init,tk_egthdm_delta_init,tk_egthdm_aft_delta_init,tk_egthdm_delta_next,cr_de3d1a_init,cr_de3d1a_delta_init,cr_de3d1a_aft_delta_init,cr_de3d1a_delta_next,cr_degt_adj_summation,cr_degt_adj_summation_prev,cr_degt_adj_summation_next,cr_degt_adj_summation_next_2,cr_gwfm_adj_summation,cr_gwfm_adj_summation_prev,cr_gwfm_adj_summation_next,cr_gwfm_adj_summation_next_2,tk_egthdm_adj_summation,tk_egthdm_adj_summation_prev,tk_egthdm_adj_summation_next,tk_egthdm_adj_summation_next_2,cr_de3d1a_adj_summation,cr_de3d1a_adj_summation_prev,cr_de3d1a_adj_summation_next,cr_de3d1a_adj_summation_next_2,cr_degt_delta_init_adj,cr_degt_delta_prev_adj,cr_degt_aft_delta_init_adj,cr_degt_delta_next_adj,cr_degt_aft_delta_rate_prev_adj,cr_degt_aft_delta_rate_init_adj,cr_degt_delta_rate_next_adj,cr_gwfm_delta_init_adj,cr_gwfm_delta_prev_adj,cr_gwfm_aft_delta_init_adj,cr_gwfm_delta_next_adj,cr_gwfm_aft_delta_rate_prev_adj,cr_gwfm_aft_delta_rate_init_adj,cr_gwfm_delta_rate_next_adj,tk_egthdm_delta_init_adj,tk_egthdm_delta_prev_adj,tk_egthdm_aft_delta_init_adj,tk_egthdm_delta_next_adj,tk_egthdm_aft_delta_rate_prev_adj,tk_egthdm_aft_delta_rate_init_adj,tk_egthdm_delta_rate_next_adj,cr_de3d1a_delta_init_adj,cr_de3d1a_delta_prev_adj,cr_de3d1a_aft_delta_init_adj,cr_de3d1a_delta_next_adj,cr_de3d1a_aft_delta_rate_prev_adj,cr_de3d1a_aft_delta_rate_init_adj,cr_de3d1a_delta_rate_next_adj,cr_degt_delta_rate_prev,cr_degt_delta_rate_init,cr_degt_delta_rate_next,cr_degt_rec_ratio_prev,cr_degt_rec_ratio_init,cr_gwfm_delta_rate_prev,cr_gwfm_delta_rate_init,cr_gwfm_delta_rate_next,cr_gwfm_rec_ratio_prev,cr_gwfm_rec_ratio_init,tk_egthdm_delta_rate_prev,tk_egthdm_delta_rate_init,tk_egthdm_delta_rate_next,tk_egthdm_rec_ratio_prev,tk_egthdm_rec_ratio_init,cr_de3d1a_delta_rate_prev,cr_de3d1a_delta_rate_init,cr_de3d1a_delta_rate_next,cr_de3d1a_rec_ratio_prev,cr_de3d1a_rec_ratio_init
804705,2015-12-14,WW,0,False,CFM56,FDM,2015-06-25,2016-03-18,NULL,25.155,NULL,26.0131,NULL,-0.071205,NULL,-0.81684,NULL,46.7658,NULL,45.392,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2013-12-31,6176,6176.815,CFM56-7B26/3,LHQ,1,LNI,0,3977,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,4.57438,0.85817,0.39835,NULL,-0.469555,-0.745635,63.8863,NULL,-17.1205,-1.37388,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,4.5743751526,0.8581695557,NULL,NULL,0.215783142,NULL,NULL,-0.4695549905,-0.7456350327,NULL,NULL,-0.1874868073,NULL,NULL,-17.1205101013,-1.373878479,NULL,NULL,-0.3454559917,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21578,NULL,NULL,NULL,NULL,-0.18749,NULL,NULL,NULL,NULL,-0.34546,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2016-03-18,WW,0,False,CFM56,FDM,2015-12-14,2016-07-05,26.0131,24.51,25.155,25.7031,-0.81684,-0.5166,-0.071205,-0.49763,45.392,47.3226,46.7658,45.2405,NULL,NULL,NULL,NULL,1.50318,0.85817,-0.30024,-0.745635,-1.93066,-1.37388,NULL,NULL,2016-03-18,10153,10153.6804,CFM56-7B26/3,LHQ,1,LNI,3977,543,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,5.43254,3.92937,1.19313,0.39835,-1.21519,-0.91495,0.01897,63.8863,-18.4944,-16.5637,-2.08212,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4325447083,0.8581695557,3.9293651581,1.1931343079,0.215783142,0.5350320765,2.1973007511,-1.2151899338,-0.7456350327,-0.9149500132,0.0189700127,-0.1874868073,-0.1196797502,0.0349355666,-18.4943885803,-1.373878479,-16.5637283325,-2.0821151733,-0.3454559917,-1.8214467909,-3.8344662492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.21578,0.53503,2.1973,1.75161,0.2767,-0.18749,-0.11968,0.03494,0.40266,0.24707,-0.34546,-1.82145,-3.83447,1.40526,0.10439,NULL,NULL,NULL,NULL,NULL
804705,2016-07-05,WW,0,False,CFM56,FDM,2016-03-18,2016-10-10,25.7031,28.2192,24.51,29.0898,-0.49763,-0.347465,-0.5166,-0.423715,45.2405,41.4471,47.3226,42.144,NULL,NULL,NULL,NULL,-2.51611,1.19313,-0.150165,0.01897,3.79341,-2.08212,NULL,NULL,2016-07-05,10696,10696.9208,CFM56-7B26/3,LHQ,1,LNI,543,504,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,5.1225,7.63861,0.870571,0.39835,-0.89598,-0.745815,-0.07625,63.8863,-18.6458,-22.4393,0.696941,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1224994659,1.1931343079,7.6386089325,0.8705711365,2.1973007511,0.4788760767,1.7273236835,-0.8959800005,0.0189700127,-0.7458150387,-0.0762499869,0.0349355666,-0.0837605529,-0.1512896565,-18.6458435059,-2.0821151733,-22.4392547607,0.6969413757,-3.8344662492,-1.7431038197,1.3828201899,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.1973,0.47888,1.72732,-2.10882,-0.49119,0.03494,-0.08376,-0.15129,-7.91591,0.1676,-3.83447,-1.7431,1.38282,-1.8219,-0.20345,NULL,NULL,NULL,NULL,NULL
804705,2016-10-10,WW,0,False,CFM56,FDM,2016-07-05,2017-07-13,29.0898,34.7615,28.2192,32.8234,-0.423715,0.001705,-0.347465,-0.0985,42.144,40.8918,41.4471,41.2436,NULL,NULL,NULL,NULL,-5.67174,0.870571,-0.42542,-0.07625,1.25227,0.696941,NULL,NULL,2016-10-10,11200,11200.7119,CFM56-7B26/3,LHQ,1,LNI,504,1328,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,8.50918,14.1809,-1.93816,0.39835,-0.822065,-0.396645,-0.100205,63.8863,-21.7423,-22.9946,0.351822,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.509180069,0.8705711365,14.1809196472,-1.9381599426,1.7273236835,0.759699932,-1.4594577881,-0.8220649958,-0.0762499869,-0.3966450095,-0.1002049893,-0.1512896565,-0.0733939952,-0.0754555642,-21.742313385,0.6969413757,-22.9945869446,0.3518218994,1.3828201899,-1.9411545962,0.2649261291,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.72732,0.7597,-1.45946,-6.51496,-0.66654,-0.15129,-0.07339,-0.07546,5.57928,0.5175,1.38282,-1.94115,0.26493,1.79681,-0.0576,NULL,NULL,NULL,NULL,NULL
804705,2017-07-13,WW,0,False,CFM56,FDM,2016-10-10,2017-10-02,32.8234,40.5651,34.7615,38.2833,-0.0985,0.37775,0.001705,0.66277,41.2436,32.6073,40.8918,35.3558,NULL,NULL,NULL,NULL,-7.74172,-1.93816,-0.47625,-0.100205,8.63625,0.351822,NULL,NULL,2017-07-13,12528,12528.1374,CFM56-7B26/3,LHQ,1,LNI,1328,545,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,12.2428,19.9845,-2.28181,0.39835,-0.49685,-0.0206,0.28502,63.8863,-22.6428,-31.279,2.74844,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2427597046,-1.9381599426,19.9844779968,-2.2818145752,-1.4594577881,0.9772210596,-4.1868157343,-0.4968499839,-0.1002049893,-0.0205999911,0.285019964,-0.0754555642,-0.0396587272,0.522972411,-22.6427650452,0.3518218994,-31.2790184021,2.7484359741,0.2649261291,-1.8073528668,5.0430017874,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1.45946,0.97722,-4.18682,3.99437,-0.63235,-0.07546,-0.03966,0.52297,4.75276,0.95854,0.26493,-1.80735,5.043,24.54723,-0.38141,NULL,NULL,NULL,NULL,NULL
804705,2017-10-02,WW,0,False,CFM56,FDM,2017-07-13,2017-12-22,38.2833,35.0123,40.5651,37.9338,0.66277,0.46801,0.37775,0.867065,35.3558,37.0526,32.6073,33.9685,NULL,NULL,NULL,NULL,3.27097,-2.28181,0.19476,0.28502,-1.6968,2.74844,NULL,NULL,2017-10-02,13073,13073.289,CFM56-7B26/3,LHQ,1,LNI,545,498,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,17.7027,14.4317,2.92154,0.39835,0.26442,0.06966,0.399055,63.8863,-28.5306,-26.8338,-3.08407,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7026634216,-2.2818145752,14.4316978455,2.9215393066,-4.1868157343,1.3541093922,5.8665447925,0.2644199729,0.285019964,0.0696599782,0.3990550339,0.522972411,0.0202259717,0.8013153292,-28.530582428,2.7484359741,-26.8337783813,-3.084072113,5.0430017874,-2.1823568979,-6.1929158896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-4.18682,1.35411,5.86654,-1.43349,0.18477,0.52297,0.02023,0.80132,0.68332,0.73656,5.043,-2.18236,-6.19292,-0.61737,0.05947,NULL,NULL,NULL,NULL,NULL
804705,2017-12-22,WW,0,False,CFM56,FDM,2017-10-02,2018-01-27,37.9338,33.417,35.0123,33.9356,0.867065,0.39328,0.46801,0.050805,33.9685,43.2902,37.0526,42.6324,NULL,NULL,NULL,NULL,4.51679,2.92154,0.473785,0.399055,-9.32168,-3.08407,NULL,NULL,2017-12-22,13571,13571.5515,CFM56-7B26/3,LHQ,1,LNI,498,55,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,17.3532,12.8364,0.518536,0.39835,0.468715,-0.00507,-0.342475,63.8863,-29.9179,-20.5962,-0.657753,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3532371521,2.9215393066,12.8364486694,0.518535614,5.8665447925,1.2786479978,9.4279202548,0.4687150121,0.3990550339,-0.0050700009,-0.342474997,0.8013153292,0.0345365828,-6.2268181281,-29.9178504944,-3.084072113,-20.5961723328,-0.6577529907,-6.1929158896,-2.2044532266,-11.9591452859,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.86654,1.27865,9.42792,1.54603,0.26029,0.80132,0.03454,-6.22682,1.18727,1.01082,-6.19292,-2.20445,-11.95915,3.02252,0.31158,NULL,NULL,NULL,NULL,NULL
804705,2018-01-27,WW,0,False,CFM56,FDM,2017-12-22,2018-03-11,33.9356,NULL,33.417,NULL,0.050805,NULL,0.39328,NULL,42.6324,NULL,43.2902,NULL,NULL,NULL,NULL,NULL,NULL,0.518536,NULL,-0.342475,NULL,-0.657753,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,55,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,13.355,NULL,NULL,0.39835,-0.347545,NULL,NULL,63.8863,-21.2539,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3549842834,0.518535614,NULL,NULL,9.4279202548,0.9800878631,NULL,-0.3475449979,-0.342474997,NULL,NULL,-6.2268181281,-0.0255054313,NULL,-21.2539253235,-0.6577529907,NULL,NULL,-11.9591452859,-1.5597707799,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.42792,0.98009,NULL,NULL,NULL,-6.22682,-0.02551,NULL,NULL,NULL,-11.95915,-1.55977,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-03-11,WW,0,False,CFM56,FDM,2018-01-27,2018-05-13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-05-13,WW,0,False,CFM56,FDM,2018-03-11,2018-06-30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-06-30,WW,0,False,CFM56,FDM,2018-05-13,2018-08-10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-08-10,WW,0,False,CFM56,FDM,2018-06-30,2018-09-10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-09-10,WW,0,False,CFM56,FDM,2018-08-10,2018-11-04,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,0,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
804705,2018-11-04,WW,0,False,CFM56,FDM,2018-09-10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2017-12-31,13626,13626.3133,CFM56-7B26/3,LHQ,1,LNI,0,NULL,1,LNI,LION MENTARI AIRLINES,CFM56-7B,INC,CSO - ASIA,INDONESIA,20.5806,NULL,NULL,NULL,0.39835,NULL,NULL,NULL,63.8863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
